"RingNR","Year","GroupID","Trial_day","TrialID","Tag.ID","Well_distribution","Observer_ID","TrialNR_feeder","TrialNR_Indiv","Flock","AviaryNR","Trial_Idcode","Sex","Barcode","Weight_IN","Weight_OUT","Unbaited_visits_dur","Unbaited_visits_n","Baited_visits_dur","Baited_visits_n","Search_finds_visits_dur","Search_finds_visits_n","SF_visits_dur","SF_visits_n","Revisit_prod_dur","Revisits_prod_n","Join_visits_dur","Join_visits_n","Join_visits_NL_dur","Join_visits_NL_n","Join_FS_visits_dur","Join_FS_visits_n","Join_FL_visits_dur","Join_FL_visits_n","Join_BS_visits_dur","Join_BS_visits_n","Join_BL_visits_dur","Join_BL_visits_n","Join_latent_visits_dur","Join_latent_visits_n","Baited_visits_n2","Baited_visits_duration2","Join_visits_n2","Join_visits_duration2","Join_revisits_n2","Join_revisits_duration2","SF_visits_n2","SF_visits_duration2","Prim_prd_visits_n","Prim_prd_visits_duration","Secondary_visits_n","Secondary_visits_duration","Dir_scr_visits_n","Dir_scr_visits_duration","Vac_scr_visits_n","Vac_scr_visits_duration","Prim_prd_revisits_n","Prim_prd_revisits_duration","Dir_scr_revisits_n","Dir_scr_revisits_duration","Vac_scr_revisits_n","Vac_scr_revisits_duration","Time_spent_baited_wells","Total_feeds_RFID","Producing_feeds_RFID","Scrounging_feeds_RFID","SF_feeds_RFID","Producing_feeds_RFID2","Scrounging_feeds_RFID2","SF_feeds_RFID2","Activity_visits","Activity_distance","Board_time","Exploration1","Exploration2","Latency","Arrival_order","Trial_indiv_index","Avg_dist_1.2","Avg_dist_1.3","Avg_dist_2.3","Prd_rate","Scr_rate","Indiv_index","Opponent1_ID","Opponent2_ID","Opponent_producing_sum","Opponent_scrounging_sum","Opponent_producing_dur_sum","Opponent_scrounging_dur_sum","Opponent_producing_rate_sum","Opponent_scrounging_rate_sum","Opponent1_producing","Opponent2_producing","Opponent1_scrounging","Opponent2_scrounging","Opponent1_producing_dur","Opponent2_producing_dur","Opponent1_scrounging_dur","Opponent2_scrounging_dur","Opponent1_producing_rate","Opponent2_producing_rate","Opponent1_scrounging_rate","Opponent2_scrounging_rate","Opponent1_primary_producing","Opponent2_primary_producing","Opponent1_secondary_visits","Opponent2_secondary_visits","Opponent1_primary_producing_dur","Opponent2_primary_producing_dur","Opponent1_secondary_visits_dur","Opponent2_secondary_visits_dur","Opponent_primary_producing_sum","Opponent_secondary_visit_rate_sum","Opponent1_direct_scrounging","Opponent2_direct_scrounging","Opponent1_vacant_scrounging","Opponent2_vacant_scrounging","Opponent1_primary_producing_revisits","Opponent2_primary_producing_revisits","Opponent1_direct_scrounging_revisits","Opponent2_direct_scrounging_revisits","Opponent1_vacant_scrounging_revisits","Opponent2_vacant_scrounging_revisits","Opponent1_primary_producing_total_duration","Opponent2_primary_producing_total_duration","Opponent1_direct_scrounging_total_duration","Opponent2_direct_scrounging_total_duration","Opponent1_vacant_scrounging_total_duration","Opponent2_vacant_scrounging_total_duration","Focal_ID_index","Opponent1_ID_index","Opponent2_ID_index","TrialID_index","Group_index","Flock_index","Well_dist_index","MC_Opponent_scrounging_sum","Year_bin","Grp_tr_b4","Trial_day_bin","Prop_PS","Prop_PS2","Total_events","bmr_YN","Recapture_YN","Retested"
"8P31056","2022",10,2,"182_3","000724F157","1down","TZH",6,4,"Ranes",4,"G","F","Footballer",26.4,NA,15.4999999999854,9,0,0,0,0,0,0,0,0,4.22000000000116,1,4.22000000000116,1,0,0,1.84000000000379,2,0,0,0,0,0,0,0,0,1,4.22000000000116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1499999999942,11,0,0,0,0,0,0,121,3511.54588094987,232.109999999986,13,5,46.0599999999977,1,2,45.6445241614932,46.3998150331379,28.1344572480656,0,0.0181810348541701,156,"8P31054","8P31053",1,6,12.9499999999971,22.6299999999974,0.041343421766748,0.0852282211171569,1,0,3,3,12.9499999999971,0,10.6999999999971,11.9300000000003,0.041343421766748,0,0.0341602017686627,0.0510680193484942,1,0,0,0,12.9499999999971,0,0,0,12.9499999999971,0,0,0,0,0,0,0,0,0,0,0,12.9499999999971,12.9499999999971,0,0,0,0,156,154,153,150,10,2,1,-0.938407611417126,0,0,1,1,1,1,1,0,0
"8P31054","2022",10,2,"183_1","0007250066","1up","MKG",7,5,"Ranes",4,"K","F","Yoga",29.6,"28.9",13.070000000007,4,0,0,0,0,0,0,0,0,94.7099999999918,3,94.7099999999918,3,60.8499999999985,1,0,0,28.0699999999997,1,0,0,0,0,0,0,3,94.7099999999918,0,0,0,0,0,0,0,0,1,28.0699999999997,0,0,0,0,1,60.8499999999985,0,0,97.6599999999962,20,0,20,0,0,20,0,11,212.436756145576,113.590000000004,6,2,107.160000000003,3,3,20.7813703433483,30.4508894795536,15.7583623080128,0,0.833788185579615,154,"8P31055","8P31056",11,3,161.410000000003,46.739999999998,0.741034642599055,0.217180723512074,5,6,1,2,76.5900000000037,84.8199999999997,3.80999999999767,42.9300000000003,0.345934959349596,0.395099683249459,0.0172086720867096,0.199972051425365,1,2,4,4,22.8000000000029,47.7600000000021,53.7900000000008,37.0599999999976,70.560000000005,90.8499999999984,0,0,0,0,4,4,0,0,0,0,83.8699999999953,83.8699999999953,0,0,0,0,154,155,156,151,10,2,2,-3.93840761141713,0,0,1,1,1,3,1,0,0
"8P31055","2022",10,2,"183_1","000724F156","1up","MKG",7,5,"Ranes",4,"H","M","Water_faucet",31,"28.8",5.95000000000437,4,76.5900000000037,5,16.1700000000055,3,60.4199999999982,2,18.3699999999954,2,3.80999999999767,1,3.80999999999767,1,0,0,0,0,0,0,0,0,0,0,5,76.5900000000037,1,3.80999999999767,1,22.8000000000029,2,60.4199999999982,1,22.8000000000029,4,53.7900000000008,0,0,0,0,4,61.0699999999924,0,0,0,0,114.669999999998,24,20,0,12,16,5,12,41,786.939135827035,221.400000000009,9,8,75.4400000000023,2,1,22.1782760250556,30.4508894795536,13.0602665112558,0.345934959349596,0.0172086720867096,155,"8P31056","8P31054",6,5,84.8199999999997,137.639999999992,0.395099683249459,1.03376023700498,6,0,2,3,84.8199999999997,0,42.9300000000003,94.7099999999918,0.395099683249459,0,0.199972051425365,0.833788185579615,2,0,4,0,47.7600000000021,0,37.0599999999976,0,47.7600000000021,37.0599999999976,0,0,0,0,4,4,0,0,0,0,84.8199999999997,84.8199999999997,0,0,0,0,155,156,154,151,10,2,2,-1.93840761141713,0,0,1,0.166666666666667,0.166666666666667,6,1,0,0
"8P31056","2022",10,2,"183_1","000724F157","1up","MKG",7,5,"Ranes",4,"G","F","Footballer",26.4,NA,4.12999999999738,3,84.8199999999997,6,22.6299999999974,1,62.1900000000023,5,30.1600000000035,1,42.9300000000003,2,0,0,0,0,0,0,0,0,0,0,42.9300000000003,2,6,84.8199999999997,2,42.9300000000003,0,0,5,62.1900000000023,2,47.7600000000021,4,37.0599999999976,0,0,0,0,4,37.0599999999976,0,0,0,0,196.720000000023,42,24,9,13,18,9,13,60,1440.32111768909,214.680000000015,8,3,48.9300000000003,1,2,22.1782760250556,26.9677816523882,15.7583623080128,0.395099683249459,0.199972051425365,156,"8P31054","8P31055",5,4,76.5900000000037,98.5199999999895,0.345934959349596,0.850996857666325,0,5,3,1,0,76.5900000000037,94.7099999999918,3.80999999999767,0,0.345934959349596,0.833788185579615,0.0172086720867096,0,1,0,4,0,22.8000000000029,0,53.7900000000008,22.8000000000029,53.7900000000008,1,1,0,0,0,0,1,1,0,0,0,0,88.9199999999982,88.9199999999982,0,0,156,154,155,151,10,2,2,-2.93840761141713,0,0,1,0.25,0.25,8,1,0,0
"8P26961","2022",10,2,"184_1","000724D5AC","1up","MKG",8,6,"Ranes",4,"J","M","Lemur",28.5,"27",15.0199999999823,7,181.120000000002,14,22.3700000000026,2,158.75,12,16.6800000000076,2,22.6999999999971,2,0,0,0,0,4.59000000000379,2,0,0,0,0,22.6999999999971,2,14,181.120000000002,2,22.6999999999971,2,43.0300000000061,12,158.75,2,36.6700000000055,12,144.449999999997,0,0,2,21.6599999999962,3,33.949999999997,0,0,11,130.190000000002,264.139999999999,56,42,4,34,38,14,34,89,2042.20229650411,456.879999999997,16,10,155.75,3,1,36.0915784863749,30.4867175277433,25.7014139765649,0.396427946068997,0.0496848187707872,133,"8P31052","8P31054",17,2,372.729999999996,23.7900000000009,1.42640042985961,0.0889475206696773,10,7,1,1,185.459999999992,187.270000000004,18.8199999999997,4.97000000000116,0.681788103815874,0.744612326043733,0.0691860892581424,0.0197614314115349,3,0,7,7,55.6399999999994,0,129.819999999992,187.270000000004,55.6399999999994,317.089999999996,0,0,0,0,7,7,0,0,0,0,195.139999999992,195.139999999992,0,0,0,0,133,152,154,152,10,2,2,-4.93840761141713,0,0,1,0.125,0.125,16,1,0,0
"8P31052","2022",10,2,"184_1","000724EC49","1up","MKG",8,6,"Ranes",4,"I","F","Ghost",28.3,"26.7",14.5499999999956,7,185.459999999992,10,47.3199999999997,5,138.139999999992,5,0,0,18.8199999999997,1,0,0,0,0,1.64999999999418,2,0,0,0,0,18.8199999999997,1,10,185.459999999992,1,18.8199999999997,0,0,5,138.139999999992,3,55.6399999999994,7,129.819999999992,0,0,0,0,7,139.499999999993,0,0,0,0,250.829999999994,53,39,4,29,39,4,29,51,1362.94649049211,272.019999999997,10,4,54.25,1,2,36.0915784863749,32.2789469676014,26.7762769198525,0.681788103815874,0.0691860892581424,152,"8P31054","8P26961",21,3,368.390000000006,27.6699999999983,1.14104027211273,0.0694462501823221,7,14,1,2,187.270000000004,181.120000000002,4.97000000000116,22.6999999999971,0.744612326043733,0.396427946068997,0.0197614314115349,0.0496848187707872,0,2,7,12,0,36.6700000000055,187.270000000004,144.449999999997,36.6700000000055,331.720000000001,0,0,3,3,0,0,0,0,5,5,0,0,0,0,227.340000000004,227.340000000004,152,154,133,152,10,2,2,-3.93840761141713,0,0,1,0.0909090909090909,0.0909090909090909,11,1,0,0
"8P31054","2022",10,2,"184_1","0007250066","1up","MKG",8,6,"Ranes",4,"K","F","Yoga",29.6,"28.9",1.69999999999709,1,187.270000000004,7,0,0,187.270000000004,7,0,0,4.97000000000116,1,4.97000000000116,1,0,0,0,0,0,0,4.97000000000116,1,0,0,7,187.270000000004,1,4.97000000000116,0,0,7,187.270000000004,0,0,7,187.270000000004,0,0,3,83.5,0,0,0,0,5,143.840000000004,242.879999999997,52,40,1,40,40,1,40,26,495.040252584749,251.500000000007,5,3,143.529999999999,2,3,37.2777031202816,30.4867175277433,26.7762769198525,0.744612326043733,0.0197614314115349,154,"8P26961","8P31052",24,3,366.579999999994,41.5199999999968,1.07821604988487,0.11887090802893,14,10,2,1,181.120000000002,185.459999999992,22.6999999999971,18.8199999999997,0.396427946068997,0.681788103815874,0.0496848187707872,0.0691860892581424,2,3,12,7,36.6700000000055,55.6399999999994,144.449999999997,129.819999999992,92.3100000000049,274.269999999989,0,0,2,2,3,3,0,0,11,11,70.6200000000025,70.6200000000025,0,0,151.849999999998,151.849999999998,154,133,152,152,10,2,2,-3.93840761141713,0,0,1,0.125,0.125,8,1,0,0
"8P31053","2022",10,2,"184_3","000724E386","6up","TZH",8,6,"Ranes",4,"L","M","J",31,"28.4",14.5799999999727,8,200.989999999998,8,0,0,200.989999999998,8,0,0,3.08000000000175,1,3.08000000000175,1,0,0,0,0,0,0,0,0,0,0,8,200.989999999998,1,3.08000000000175,1,5.44999999999709,8,200.989999999998,1,98.9000000000015,7,102.089999999996,0,0,2,31.6900000000024,5,70.3999999999941,0,0,0,0,275.810000000027,59,43,0,43,43,1,43,98,3556.99554600704,350.630000000012,15,6,105.879999999997,1,1,53.8975991820108,50.084711312125,52.5945199544295,0.573225337250067,0.0087841884607753,153,"8P31055","8P31056",11,3,189.090000000004,9.77999999999883,0.748726718517124,0.0407621080319902,5,6,2,1,132.12000000001,56.9699999999939,5.95999999999912,3.81999999999971,0.430316255740455,0.318410462776669,0.0194117838647634,0.0213503241672268,2,0,3,6,93.0900000000038,0,39.0300000000061,56.9699999999939,93.0900000000038,96,0,0,0,0,2,2,0,0,0,0,126.910000000011,126.910000000011,0,0,0,0,153,155,156,153,10,2,27,-3.93840761141713,0,0,1,0.111111111111111,0.111111111111111,9,1,0,0
"8P31055","2022",10,2,"184_3","000724F156","6up","TZH",8,6,"Ranes",4,"H","M","Water_faucet",31,"28.8",24.5100000000093,10,132.12000000001,5,41.9100000000035,3,90.2100000000064,2,21.3300000000017,2,5.95999999999912,2,2.84999999999854,1,0,0,0,0,0,0,0,0,3.11000000000058,1,5,132.12000000001,2,5.95999999999912,0,0,2,90.2100000000064,2,93.0900000000038,3,39.0300000000061,0,0,0,0,2,33.8200000000069,0,0,0,0,166.460000000021,35,32,1,19,28,1,19,73,2281.06777648998,307.030000000042,15,5,106.279999999999,2,2,53.8975991820108,39.6551103421539,42.0829956082569,0.430316255740455,0.0194117838647634,155,"8P31056","8P31053",14,2,257.959999999992,6.90000000000146,0.891635800026736,0.0301345126280021,6,8,1,1,56.9699999999939,200.989999999998,3.81999999999971,3.08000000000175,0.318410462776669,0.573225337250067,0.0213503241672268,0.0087841884607753,0,1,6,7,0,98.9000000000015,56.9699999999939,102.089999999996,98.9000000000015,159.05999999999,0,0,2,2,0,0,0,0,1,1,0,0,0,0,38.979999999996,38.979999999996,155,156,153,153,10,2,27,-4.93840761141713,0,0,1,0.285714285714286,0.285714285714286,7,1,0,0
"8P31056","2022",10,2,"184_3","000724F157","6up","TZH",8,6,"Ranes",4,"G","F","Footballer",26.4,NA,10.0199999999968,4,56.9699999999939,6,12.1500000000014,2,44.8199999999925,4,0,0,3.81999999999971,1,0,0,0,0,1.58999999999651,3,0,0,1.08000000000175,1,3.81999999999971,1,6,56.9699999999939,1,3.81999999999971,0,0,4,44.8199999999925,0,0,6,56.9699999999939,0,0,2,32.6699999999983,0,0,0,0,1,6.30999999999767,83.9199999999765,18,12,0,9,12,0,9,92,2496.29975968678,178.919999999976,10,6,170.620000000003,3,3,56.8883553489037,50.084711312125,42.0829956082569,0.318410462776669,0.0213503241672268,156,"8P31053","8P31055",13,3,333.110000000008,9.04000000000087,1.00354159299052,0.0281959723255387,8,5,1,2,200.989999999998,132.12000000001,3.08000000000175,5.95999999999912,0.573225337250067,0.430316255740455,0.0087841884607753,0.0194117838647634,1,2,7,3,98.9000000000015,93.0900000000038,102.089999999996,39.0300000000061,191.990000000005,141.120000000002,0,0,2,2,5,5,0,0,0,0,169.299999999996,169.299999999996,0,0,31.6900000000024,31.6900000000024,156,153,155,153,10,2,27,-3.93840761141713,0,0,1,0.142857142857143,0.142857142857143,7,1,0,0
"8P31052","2022",10,2,"185_2","000724EC49","3up","TZH",9,7,"Ranes",4,"I","F","Ghost",28.3,"26.7",2.38999999999942,1,8.65000000000146,1,8.65000000000146,1,0,0,0,0,8.03000000000611,2,8.03000000000611,2,0,0,1.67000000000553,1,0,0,0,0,0,0,1,8.65000000000146,2,8.03000000000611,0,0,0,0,0,0,1,8.65000000000146,1,6.36000000000058,0,0,0,0,0,0,0,0,16.6800000000076,3,1,1,0,1,1,0,8,161.718378072788,47.270000000004,5,4,563.019999999997,3,2,29.0725545209996,17.9423104480232,22.8462500024647,0.182991326422694,0.169875185106948,152,"8P31056","8P31053",7,2,210.999999999985,37.489999999998,0.99916867888947,0.236790030320383,5,2,1,1,165.069999999992,45.929999999993,5.55999999999767,31.9300000000003,0.692088382038513,0.307080296850957,0.0233113915559018,0.213478638764482,2,0,3,2,111.739999999998,0,53.3299999999945,45.929999999993,111.739999999998,99.2599999999875,0,0,0,0,3,3,0,0,0,0,165.019999999997,165.019999999997,0,0,0,0,152,156,153,154,10,2,9,-4.93840761141713,0,0,1,0.666666666666667,0.666666666666667,3,1,0,0
"8P31053","2022",10,2,"185_2","000724E386","3up","TZH",9,7,"Ranes",4,"L","M","J",31,"28.4",11.4199999999982,6,45.929999999993,2,0,0,45.929999999993,2,0,0,31.9300000000003,1,31.9300000000003,1,0,0,0,0,0,0,0,0,0,0,2,45.929999999993,1,31.9300000000003,1,40.3799999999974,2,45.929999999993,0,0,2,45.929999999993,1,31.9300000000003,1,5.54999999999563,0,0,1,40.3799999999974,2,12.1600000000035,111.269999999982,23,9,6,9,9,15,9,40,1329.71445887877,149.569999999985,10,2,116.57,2,1,29.0725545209996,27.0749246377734,23.4169871108351,0.307080296850957,0.213478638764482,153,"8P31052","8P31056",6,3,173.719999999993,13.5900000000038,0.875079708461207,0.19318657666285,1,5,2,1,8.65000000000146,165.069999999992,8.03000000000611,5.55999999999767,0.182991326422694,0.692088382038513,0.169875185106948,0.0233113915559018,0,2,1,3,0,111.739999999998,8.65000000000146,53.3299999999945,111.739999999998,61.979999999996,1,1,0,0,0,0,0,0,0,0,0,0,6.36000000000058,6.36000000000058,0,0,153,152,156,154,10,2,9,-3.93840761141713,0,0,1,0.333333333333333,0.333333333333333,3,1,0,0
"8P31056","2022",10,2,"185_2","000724F157","3up","TZH",9,7,"Ranes",4,"G","F","Footballer",26.4,NA,5.76999999999679,4,165.069999999992,5,11.4399999999951,2,153.629999999997,3,0,0,5.55999999999767,1,5.55999999999767,1,0,0,1.02999999999884,1,0,0,0,0,0,0,5,165.069999999992,1,5.55999999999767,0,0,3,153.629999999997,2,111.739999999998,3,53.3299999999945,0,0,0,0,3,53.2799999999988,0,0,0,0,198.69999999999,42,35,1,33,35,1,33,56,1613.37523738054,238.50999999998,6,6,100.410000000003,1,3,30.0956542845032,27.0749246377734,22.8462500024647,0.692088382038513,0.0233113915559018,156,"8P31053","8P31052",3,3,54.5799999999945,39.9600000000064,0.490071623273651,0.38335382387143,2,1,1,2,45.929999999993,8.65000000000146,31.9300000000003,8.03000000000611,0.307080296850957,0.182991326422694,0.213478638764482,0.169875185106948,0,0,2,1,0,0,45.929999999993,8.65000000000146,0,54.5799999999945,1,1,1,1,0,0,1,1,2,2,0,0,72.3099999999977,72.3099999999977,17.7099999999991,17.7099999999991,156,153,152,154,10,2,9,-3.93840761141713,0,0,1,0.166666666666667,0.166666666666667,6,1,0,0
"8P31052","2022",10,2,"186_1","000724EC49","1up","MKG",10,8,"Ranes",4,"I","F","Ghost",28.3,"26.7",5.67000000000553,2,109.919999999998,9,24.7900000000009,2,85.1299999999973,7,0,0,12.3000000000029,2,12.3000000000029,2,0,0,8.06000000000495,3,0,0,0,0,0,0,9,109.919999999998,2,12.3000000000029,1,12.6399999999994,7,85.1299999999973,2,46.4400000000023,7,63.4799999999959,0,0,1,8.86000000000058,5,49.3299999999944,0,0,1,5.29000000000087,131.150000000023,28,23,2,18,23,5,18,29,670.8575134045,187.850000000035,10,7,60.1999999999971,3,1,21.1575217083383,25.0966419961388,24.5277361451054,0.585147724247951,0.0654777748203386,152,"8P31055","8P31054",15,2,328.759999999988,31.8000000000029,1.09964314004025,0.0848135701712329,8,7,2,0,215.029999999999,113.729999999989,31.8000000000029,0,0.573505094148379,0.526138045891874,0.0848135701712329,0,2,1,6,6,50.2900000000009,35.0499999999956,164.739999999998,78.679999999993,85.3399999999965,243.419999999991,1,1,0,0,2,2,4,4,0,0,129.14,129.14,113.32,113.32,0,0,152,155,154,155,10,2,2,-4.93840761141713,0,0,1,0.181818181818182,0.181818181818182,11,1,0,0
"8P31054","2022",10,2,"186_1","0007250066","1up","MKG",10,7,"Ranes",4,"K","F","Yoga",29.6,"28.9",5.7699999999968,2,113.729999999989,7,0,0,113.729999999989,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,113.729999999989,0,0,0,0,7,113.729999999989,1,35.0499999999956,6,78.679999999993,0,0,2,13.5800000000017,1,15.7200000000012,0,0,3,49.37999999999,188.099999999998,40,24,0,24,24,0,24,29,623.365969094265,216.160000000003,10,6,55.510000000002,2,3,20.3579857842374,25.0966419961388,24.0642322852127,0.526138045891874,0,154,"8P31052","8P31055",17,4,324.949999999997,44.1000000000058,1.15865281839633,0.150291344991571,9,8,2,2,109.919999999998,215.029999999999,12.3000000000029,31.8000000000029,0.585147724247951,0.573505094148379,0.0654777748203386,0.0848135701712329,2,2,7,6,46.4400000000023,50.2900000000009,63.4799999999959,164.739999999998,96.7300000000032,228.219999999994,0,0,1,1,5,5,0,0,1,1,95.7699999999967,95.7699999999967,0,0,14.1500000000014,14.1500000000014,154,152,155,155,10,2,2,-2.93840761141713,0,0,1,0,0,7,1,0,0
"8P31055","2022",10,2,"186_1","000724F156","1up","MKG",10,7,"Ranes",4,"H","M","Water_faucet",31,"28.8",17.2799999999989,6,215.029999999999,8,0,0,215.029999999999,8,25.9700000000012,2,31.8000000000029,2,27.4300000000003,1,27.4300000000003,1,0,0,0,0,0,0,4.37000000000262,1,8,215.029999999999,2,31.8000000000029,1,27.7200000000012,8,215.029999999999,2,50.2900000000009,6,164.739999999998,1,27.4300000000003,0,0,2,78.8499999999986,4,85.8899999999993,0,0,247.210000000006,53,51,6,46,46,12,46,31,518.085311832024,374.94000000001,8,5,46.8199999999997,1,2,21.1575217083383,25.4736280807912,24.0642322852127,0.573505094148379,0.0848135701712329,155,"8P31054","8P31052",16,2,223.649999999987,12.3000000000029,1.11128577013982,0.0654777748203386,7,9,0,2,113.729999999989,109.919999999998,0,12.3000000000029,0.526138045891874,0.585147724247951,0,0.0654777748203386,1,2,6,7,35.0499999999956,46.4400000000023,78.679999999993,63.4799999999959,81.4899999999979,142.159999999989,0,0,2,2,1,1,0,0,3,3,50.7699999999968,50.7699999999968,0,0,62.9599999999917,62.9599999999917,155,154,152,155,10,2,2,-4.93840761141713,0,0,1,0.2,0.2,10,1,0,0
"8P26961","2022",10,2,"186_2","000724D5AC","3down","TZH",10,7,"Ranes",4,"J","M","Lemur",28.5,"27",19.169999999991,7,228.819999999985,14,10.6200000000026,1,218.199999999983,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,228.819999999985,0,0,0,0,13,218.199999999983,2,38.8399999999965,12,189.979999999989,0,0,1,8.57999999999447,8,138.789999999994,0,0,3,42.6100000000006,251.119999999988,53,49,0,46,49,0,46,75,1813.5588084778,386.699999999961,16,8,329.940000000002,3,1,42.8319944443257,32.5166403016876,52.3466121658581,0.591724851305943,0,133,"8P31053","8P31056",17,6,246.450000000012,137.05000000001,0.859020790514919,0.460023392047311,9,8,3,3,99.8000000000029,146.650000000009,114.900000000009,22.1500000000015,0.330190239867661,0.528830550647258,0.380148883374711,0.0798745086726003,0,2,9,6,0,76.8600000000006,99.8000000000029,69.7900000000082,76.8600000000006,169.590000000011,1,1,3,3,0,0,2,2,6,6,0,0,111.260000000009,111.260000000009,103.440000000002,103.440000000002,133,153,156,156,10,2,8,-0.938407611417126,0,0,1,0,0,14,1,0,0
"8P31053","2022",10,2,"186_2","000724E386","3down","TZH",10,8,"Ranes",4,"L","M","J",31,"28.4",6.37000000000262,2,99.8000000000029,9,21.1800000000002,2,78.6200000000027,7,0,0,114.900000000009,3,114.900000000009,3,5.85000000000582,1,0,0,0,0,0,0,0,0,9,99.8000000000029,3,114.900000000009,0,0,7,78.6200000000027,0,0,9,99.8000000000029,1,5.85000000000582,3,39.7800000000061,0,0,2,105.410000000003,6,63.6599999999962,258.250000000007,55,21,24,16,21,24,16,65,1972.22033576498,302.250000000007,12,5,171.169999999998,2,2,42.8319944443257,32.3809397176612,48.4629357086017,0.330190239867661,0.380148883374711,153,"8P31056","8P26961",22,3,375.469999999994,22.1500000000015,1.1205554019532,0.0798745086726003,8,14,3,0,146.650000000009,228.819999999985,22.1500000000015,0,0.528830550647258,0.591724851305943,0.0798745086726003,0,2,2,6,12,76.8600000000006,38.8399999999965,69.7900000000082,189.979999999989,115.699999999997,259.769999999997,0,0,2,2,2,2,0,0,3,3,98.4100000000036,98.4100000000036,0,0,59.5300000000134,59.5300000000134,153,156,133,156,10,2,8,-3.93840761141713,0,0,1,0.25,0.25,12,1,0,0
"8P31056","2022",10,2,"186_2","000724F157","3down","TZH",10,8,"Ranes",4,"G","F","Footballer",26.4,NA,3.9600000000064,3,146.650000000009,8,19.3600000000006,2,127.290000000008,6,0,0,22.1500000000015,3,15.3199999999997,2,0,0,1.05999999999767,1,0,0,0,0,6.83000000000175,1,8,146.650000000009,3,22.1500000000015,0,0,6,127.290000000008,2,76.8600000000006,6,69.7900000000082,0,0,2,22.6200000000099,2,21.550000000003,0,0,3,36.9100000000035,211.840000000018,45,31,4,27,31,4,27,87,2336.62710487158,277.310000000034,11,7,107.300000000003,1,3,40.0943708532577,32.5166403016876,48.4629357086017,0.528830550647258,0.0798745086726003,156,"8P26961","8P31053",23,3,328.619999999988,114.900000000009,0.921915091173604,0.380148883374711,14,9,0,3,228.819999999985,99.8000000000029,0,114.900000000009,0.591724851305943,0.330190239867661,0,0.380148883374711,2,0,12,9,38.8399999999965,0,189.979999999989,99.8000000000029,38.8399999999965,289.779999999992,0,0,1,1,8,8,0,0,3,3,177.629999999991,177.629999999991,0,0,51.1899999999951,51.1899999999951,156,133,153,156,10,2,8,-3.93840761141713,0,0,1,0.272727272727273,0.272727272727273,11,1,0,0
"8P26961","2022",10,2,"187_3","000724D5AC","4up","RW",11,8,"Ranes",4,"J","M","Lemur",28.5,"27",16.3600000000151,7,140.94999999999,9,14.0800000000017,2,126.869999999988,7,64.0900000000038,3,15.5299999999988,1,15.5299999999988,1,0,0,2,2,0,0,0,0,0,0,9,140.94999999999,1,15.5299999999988,0,0,7,126.869999999988,1,21.5500000000029,8,119.399999999987,0,0,1,20.2699999999968,7,144.429999999993,0,0,2,20.239999999998,274.849999999998,59,44,3,27,30,3,27,84,2475.23688155601,347.959999999985,15,5,136.889999999999,1,1,28.5896069716984,29.2511684753892,19.4293299042947,0.405075296011025,0.0446315668467625,133,"8P31055","8P31054",8,4,147.049999999995,174.619999999995,0.699726214781894,0.718795449132595,1,7,2,2,6.41999999999825,140.629999999997,137.329999999994,37.2900000000009,0.0252418023118616,0.674484412470032,0.539946528269275,0.17884892086332,0,1,1,6,0,19.2200000000012,6.41999999999825,121.409999999996,19.2200000000012,127.829999999994,2,2,0,0,0,0,0,0,0,0,0,0,137.329999999994,137.329999999994,0,0,133,155,154,157,10,2,14,-2.93840761141713,0,0,1,0.1,0.1,10,1,0,0
"8P31054","2022",10,2,"187_3","0007250066","4up","RW",11,8,"Ranes",4,"K","F","Yoga",29.6,"28.9",1.18000000000029,1,140.629999999997,7,46.2200000000012,5,94.4099999999962,2,0,0,37.2900000000009,2,4.63000000000466,1,0,0,4.63000000000466,1,0,0,0,0,32.6599999999962,1,7,140.629999999997,2,37.2900000000009,2,43.5199999999968,2,94.4099999999962,1,19.2200000000012,6,121.409999999996,1,32.6599999999962,0,0,1,37.3099999999977,2,64.2399999999979,0,0,195.26999999999,41,30,8,20,30,17,20,24,518.083944354268,208.499999999993,7,6,244.040000000001,3,3,25.3566526048679,29.2511684753892,22.0611075335891,0.674484412470032,0.17884892086332,154,"8P26961","8P31055",10,3,147.369999999988,152.859999999993,0.430317098322886,0.584578095116038,9,1,1,2,140.94999999999,6.41999999999825,15.5299999999988,137.329999999994,0.405075296011025,0.0252418023118616,0.0446315668467625,0.539946528269275,1,0,8,1,21.5500000000029,0,119.399999999987,6.41999999999825,21.5500000000029,125.819999999985,0,0,1,1,7,7,0,0,2,2,165.979999999996,165.979999999996,0,0,40.5099999999948,40.5099999999948,154,133,155,157,10,2,14,-3.93840761141713,0,0,1,0.222222222222222,0.222222222222222,9,1,0,0
